date	value	cash	action	amount	shares	price	dividend	expense	cash_interest	fund_size	margin_available	margin_borrowed	margin_expense	notes	contracts	entry_price	liquidation_price	unrealized_pnl	funding_profit	funding_loss	margin_locked	fee	margin
2024-11-14	41508.05880063913	41408.05880063913	HOLD	-100										spxl BUY									
2024-11-21	41408.05880063913	41308.05880063913	HOLD	-100										tqqq BUY									
2024-11-21	41308.05880063913	41158.05880063913	HOLD	-150										spxl BUY									
2024-11-28	41158.05880063913	41058.05880063913	HOLD	-100										tqqq BUY									
2024-11-28	41058.05880063913	40958.05880063913	HOLD	-100										spxl BUY									
2024-12-05	40958.05880063913	40858.05880063913	HOLD	-100										tqqq BUY									
2024-12-05	40858.05880063913	40758.05880063913	HOLD	-100										spxl BUY									
2024-12-05	40758.05880063913	40792.02384963966	HOLD						33.965049000532616														
2024-12-12	40792.02384963966	40692.02384963966	HOLD	-100										tqqq BUY									
2024-12-12	40692.02384963966	40592.02384963966	HOLD	-100										spxl BUY									
2024-12-19	40592.02384963966	40492.02384963966	HOLD	-100										tqqq BUY									
2024-12-19	40492.02384963966	40342.02384963966	HOLD	-150										spxl BUY									
2024-12-23	40342.02384963966	40351.78101632325	HOLD	9.757166683587364						20514.898096430847				tqqq-dividend									
2024-12-23	40351.78101632325	40353.03555764485	HOLD	1.2545413216006611						20516.152637752446				spxl-dividend									
2024-12-26	40353.03555764485	40253.03555764485	HOLD	-100										tqqq BUY									
2024-12-26	40253.03555764485	40153.03555764485	HOLD	-100										spxl BUY									
2025-01-02	40153.03555764485	40053.03555764485	HOLD	-100										tqqq BUY									
2025-01-02	40053.03555764485	39903.03555764485	HOLD	-150										spxl BUY									
2025-01-02	39903.03555764485	39936.28808727622	HOLD						33.25252963137071														
2025-01-09	39936.28808727622	39836.28808727622	HOLD	-100										tqqq BUY									
2025-01-09	39836.28808727622	39686.28808727622	HOLD	-150										spxl BUY									
2025-01-16	39686.28808727622	39586.28808727622	HOLD	-100										tqqq BUY									
2025-01-16	39586.28808727622	39436.28808727622	HOLD	-150										spxl BUY									
2025-01-23	39436.28808727622	39336.28808727622	HOLD	-100										tqqq BUY									
2025-01-23	39336.28808727622	39236.28808727622	HOLD	-100										spxl BUY									
2025-01-30	39236.28808727622	39136.28808727622	HOLD	-100										tqqq BUY									
2025-01-30	39136.28808727622	39036.28808727622	HOLD	-100										spxl BUY									
2025-02-06	39036.28808727622	38936.28808727622	HOLD	-100										tqqq BUY									
2025-02-06	38936.28808727622	38836.28808727622	HOLD	-100										spxl BUY									
2025-02-06	38836.28808727622	38868.651660682284	HOLD						32.363573406063516														
2025-02-13	38868.651660682284	38768.651660682284	HOLD	-100										tqqq BUY									
2025-02-13	38768.651660682284	38668.651660682284	HOLD	-100										spxl BUY									
2025-02-20	38668.651660682284	38568.651660682284	HOLD	-100										tqqq BUY									
2025-02-20	38568.651660682284	38468.651660682284	HOLD	-100										spxl BUY									
2025-02-27	38468.651660682284	38318.651660682284	HOLD	-150										tqqq BUY									
2025-02-27	38318.651660682284	38168.651660682284	HOLD	-150										spxl BUY									
2025-03-06	38168.651660682284	38018.651660682284	HOLD	-150										tqqq BUY									
2025-03-06	38018.651660682284	37868.651660682284	HOLD	-150										spxl BUY									
2025-03-06	37868.651660682284	37900.20887039952	HOLD						31.55720971723524														
2025-03-12	37900.20887039952	37750.20887039952	HOLD	-150										tqqq BUY									
2025-03-12	37750.20887039952	37600.20887039952	HOLD	-150										spxl BUY									
2025-03-19	37600.20887039952	37450.20887039952	HOLD	-150										tqqq BUY									
2025-03-19	37450.20887039952	37300.20887039952	HOLD	-150										spxl BUY									
2025-03-25	37300.20887039952	37307.03556371787	HOLD	6.826693318351781						20522.979331070797				spxl-dividend									
2025-03-26	37307.03556371787	37317.98276423047	HOLD	10.94720051260158						20533.926531583398				tqqq-dividend									
2025-03-26	37317.98276423047	37167.98276423047	HOLD	-150										tqqq BUY									
2025-03-26	37167.98276423047	37017.98276423047	HOLD	-150										spxl BUY									
2025-04-02	37017.98276423047	36867.98276423047	HOLD	-150										tqqq BUY									
2025-04-02	36867.98276423047	36717.98276423047	HOLD	-150										spxl BUY									
2025-04-02	36717.98276423047	36748.58108320067	HOLD						30.598318970192064														
2025-04-09	36748.58108320067	36548.58108320067	HOLD	-200										tqqq BUY									
2025-04-09	36548.58108320067	36348.58108320067	HOLD	-200										spxl BUY									
2025-04-16	36348.58108320067	36148.58108320067	HOLD	-200										tqqq BUY									
2025-04-16	36148.58108320067	35948.58108320067	HOLD	-200										spxl BUY									
2025-04-23	35948.58108320067	35748.58108320067	HOLD	-200										tqqq BUY									
2025-04-23	35748.58108320067	35548.58108320067	HOLD	-200										spxl BUY									
2025-04-30	35548.58108320067	35398.58108320067	HOLD	-150										tqqq BUY									
2025-04-30	35398.58108320067	35248.58108320067	HOLD	-150										spxl BUY									
2025-05-07	35248.58108320067	35098.58108320067	HOLD	-150										tqqq BUY									
2025-05-07	35098.58108320067	34948.58108320067	HOLD	-150										spxl BUY									
2025-05-07	34948.58108320067	34977.704900770004	HOLD						29.12381756933389														
2025-05-14	34977.704900770004	34877.704900770004	HOLD	-100										tqqq BUY									
2025-05-14	34877.704900770004	34727.704900770004	HOLD	-150										spxl BUY									
2025-05-21	34727.704900770004	34627.704900770004	HOLD	-100										tqqq BUY									
2025-05-21	34627.704900770004	34477.704900770004	HOLD	-150										spxl BUY									
2025-05-28	34477.704900770004	34377.704900770004	HOLD	-100										tqqq BUY									
2025-05-28	34377.704900770004	34227.704900770004	HOLD	-150										spxl BUY									
2025-06-04	34227.704900770004	34127.704900770004	HOLD	-100										tqqq BUY									
2025-06-04	34127.704900770004	34027.704900770004	HOLD	-100										spxl BUY									
2025-06-04	34027.704900770004	34056.06132152065	HOLD						28.35642075064167														
2025-06-11	34056.06132152065	33956.06132152065	HOLD	-100										tqqq BUY									
2025-06-11	33956.06132152065	33856.06132152065	HOLD	-100										spxl BUY									
2025-06-18	33856.06132152065	33756.06132152065	HOLD	-100										tqqq BUY									
2025-06-18	33756.06132152065	33656.06132152065	HOLD	-100										spxl BUY									
2025-06-24	33656.06132152065	33672.26127443696	HOLD	16.199952916311812						20550.12648449971				spxl-dividend									
2025-06-25	33672.26127443696	33691.108632150266	HOLD	18.84735771330271						20568.973842213014				tqqq-dividend									
2025-06-25	33691.108632150266	33591.108632150266	HOLD	-100										tqqq BUY									
2025-06-25	33591.108632150266	33491.108632150266	HOLD	-100										spxl BUY									
2025-07-02	33491.108632150266	40718.37739440836	HOLD	7227.26876225809										tqqq SELL									
2025-07-02	40718.37739440836	40618.37739440836	HOLD	-100										spxl BUY									
2025-07-02	40618.37739440836	40652.22604223703	HOLD						33.848647828673634														
2025-07-09	40652.22604223703	40552.22604223703	HOLD	-100										tqqq BUY									
2025-07-09	40552.22604223703	40452.22604223703	HOLD	-100										spxl BUY									
2025-07-16	40452.22604223703	40352.22604223703	HOLD	-100										tqqq BUY									
2025-07-16	40352.22604223703	40252.22604223703	HOLD	-100										spxl BUY									
2025-07-23	40252.22604223703	40152.22604223703	HOLD	-100										tqqq BUY									
2025-07-23	40152.22604223703	45842.50283259189	HOLD	5690.276790354857										spxl SELL									
2025-07-30	45842.50283259189	45742.50283259189	HOLD	-100										tqqq BUY									
2025-07-30	45742.50283259189	45642.50283259189	HOLD	-100										spxl BUY									
2025-08-06	45642.50283259189	45542.50283259189	HOLD	-100										tqqq BUY									
2025-08-06	45542.50283259189	45392.50283259189	HOLD	-150										spxl BUY									
2025-08-06	45392.50283259189	45430.329918285715	HOLD						37.827085693826575														
2025-08-13	45430.329918285715	45330.329918285715	HOLD	-100										tqqq BUY									
2025-08-13	45330.329918285715	45230.329918285715	HOLD	-100										spxl BUY									
2025-08-20	45230.329918285715	45080.329918285715	HOLD	-150										tqqq BUY									
2025-08-20	45080.329918285715	44980.329918285715	HOLD	-100										spxl BUY									
2025-08-27	44980.329918285715	44880.329918285715	HOLD	-100										tqqq BUY									
2025-08-27	44880.329918285715	44780.329918285715	HOLD	-100										spxl BUY									
2025-09-03	44780.329918285715	44680.329918285715	HOLD	-100										tqqq BUY									
2025-09-03	44680.329918285715	44580.329918285715	HOLD	-100										spxl BUY									
2025-09-03	44580.329918285715	44617.48019321762	HOLD						37.15027493190477														
2025-09-10	44617.48019321762	44517.48019321762	HOLD	-100										tqqq BUY									
2025-09-10	44517.48019321762	44417.48019321762	HOLD	-100										spxl BUY									
2025-09-17	44417.48019321762	44317.48019321762	HOLD	-100										tqqq BUY									
2025-09-17	44317.48019321762	44217.48019321762	HOLD	-100										spxl BUY									
2025-09-23	44217.48019321762	44218.73602027079	HOLD	1.2558270531771327						20570.22966926619				spxl-dividend									
2025-09-24	44218.73602027079	44219.98815221754	HOLD	1.2521319467511498						20571.481801212944				tqqq-dividend									
2025-09-24	44219.98815221754	44119.98815221754	HOLD	-100										tqqq BUY									
2025-09-24	44119.98815221754	44019.98815221754	HOLD	-100										spxl BUY									
2025-10-01	44019.98815221754	43919.98815221754	HOLD	-100										tqqq BUY									
2025-10-01	43919.98815221754	43819.98815221754	HOLD	-100										spxl BUY									
2025-10-01	43819.98815221754	43856.50480901106	HOLD						36.51665679351462														
2025-10-08	43856.50480901106	43756.50480901106	HOLD	-100										tqqq BUY									
2025-10-08	43756.50480901106	43656.50480901106	HOLD	-100										spxl BUY									
2025-10-15	43656.50480901106	43556.50480901106	HOLD	-100										tqqq BUY									
2025-10-15	43556.50480901106	43456.50480901106	HOLD	-100										spxl BUY									
2025-10-22	43456.50480901106	43356.50480901106	HOLD	-100										tqqq BUY									
2025-10-22	43356.50480901106	43256.50480901106	HOLD	-100										spxl BUY									
2025-10-29	43256.50480901106	43156.50480901106	HOLD	-100										tqqq BUY									
2025-10-29	43156.50480901106	43056.50480901106	HOLD	-100										spxl BUY									
2025-11-06	43056.50480901106	42956.50480901106	HOLD	-100										tqqq BUY									
2025-11-06	42956.50480901106	42856.50480901106	HOLD	-100										spxl BUY									
2025-11-06	42856.50480901106	42892.21856301857	HOLD						35.713754007509216														
2025-11-13	42892.21856301857	42792.21856301857	HOLD	-100										tqqq BUY									
2025-11-13	42792.21856301857	42692.21856301857	HOLD	-100										spxl BUY									
2025-11-20	42692.21856301857	42542.21856301857	HOLD	-150										tqqq BUY									
2025-11-20	42542.21856301857	42392.21856301857	HOLD	-150										spxl BUY									
2025-11-27	42392.21856301857	42292.21856301857	HOLD	-100										tqqq BUY									
2025-11-27	42292.21856301857	42192.21856301857	HOLD	-100										spxl BUY									
2025-12-04	42192.21856301857	42092.21856301857	HOLD	-100										tqqq BUY									
2025-12-04	42092.21856301857	41992.21856301857	HOLD	-100										spxl BUY									
2025-12-04	41992.21856301857	42027.212078487755	HOLD						34.99351546918214														
2025-12-11	42027.212078487755	41927.212078487755	HOLD	-100										tqqq BUY									
2025-12-11	41927.212078487755	41827.212078487755	HOLD	-100										spxl BUY									
2025-12-18	41827.212078487755	41727.212078487755	HOLD	-100										tqqq BUY									
2025-12-18	41727.212078487755	41627.212078487755	HOLD	-100										spxl BUY									
2025-12-23	41627.212078487755	41629.05670528007	HOLD	1.8446267923148882						20573.326428005257				spxl-dividend									
2025-12-24	41629.05670528007	41633.43594895979	HOLD	4.379243679725015						20577.705671684984				tqqq-dividend									
2025-12-25	41633.43594895979	41533.43594895979	HOLD	-100										tqqq BUY									
2025-12-25	41533.43594895979	41433.43594895979	HOLD	-100										spxl BUY									
2026-01-01	41433.43594895979	41333.43594895979	HOLD	-100										tqqq BUY									
2026-01-01	41333.43594895979	41233.43594895979	HOLD	-100										spxl BUY									
2026-01-01	41233.43594895979	41267.79714558392	HOLD						34.361196624133164														
2026-01-08	41267.79714558392	41167.79714558392	HOLD	-100										tqqq BUY									
2026-01-08	41167.79714558392	41067.79714558392	HOLD	-100										spxl BUY									
